mac,bunit,category,should_update,asset_id,dns,country,lat,should_timesync,city,nt_host,owner,requires_av,asset_tag,long,pci_domain,priority,key,ip,is_expected
,,,,,,,,,,,,,apac,,,,6.0.1.108,,
,,,,,,,,,,,,,should_update,,,,6.0.1.108,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.109,6.0.1.109,false
,,,,,,,,,,,,,apac,,,,6.0.1.109,,
,,,,,,,,,,,,,should_update,,,,6.0.1.109,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.110,6.0.1.110,false
,,,,,,,,,,,,,apac,,,,6.0.1.110,,
,,,,,,,,,,,,,should_update,,,,6.0.1.110,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.111,6.0.1.111,false
,,,,,,,,,,,,,apac,,,,6.0.1.111,,
,,,,,,,,,,,,,should_update,,,,6.0.1.111,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.112,6.0.1.112,false
,,,,,,,,,,,,,apac,,,,6.0.1.112,,
,,,,,,,,,,,,,should_update,,,,6.0.1.112,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.113,6.0.1.113,false
,,,,,,,,,,,,,apac,,,,6.0.1.113,,
,,,,,,,,,,,,,should_update,,,,6.0.1.113,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.114,6.0.1.114,false
,,,,,,,,,,,,,apac,,,,6.0.1.114,,
,,,,,,,,,,,,,should_update,,,,6.0.1.114,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.115,6.0.1.115,false
,,,,,,,,,,,,,apac,,,,6.0.1.115,,
,,,,,,,,,,,,,should_update,,,,6.0.1.115,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.116,6.0.1.116,false
,,,,,,,,,,,,,apac,,,,6.0.1.116,,
,,,,,,,,,,,,,should_update,,,,6.0.1.116,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.117,6.0.1.117,false
,,,,,,,,,,,,,apac,,,,6.0.1.117,,
,,,,,,,,,,,,,should_update,,,,6.0.1.117,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.118,6.0.1.118,false
,,,,,,,,,,,,,apac,,,,6.0.1.118,,
,,,,,,,,,,,,,should_update,,,,6.0.1.118,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.119,6.0.1.119,false
,,,,,,,,,,,,,apac,,,,6.0.1.119,,
,,,,,,,,,,,,,should_update,,,,6.0.1.119,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.120,6.0.1.120,false
,,,,,,,,,,,,,apac,,,,6.0.1.120,,
,,,,,,,,,,,,,should_update,,,,6.0.1.120,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.121,6.0.1.121,false
,,,,,,,,,,,,,apac,,,,6.0.1.121,,
,,,,,,,,,,,,,should_update,,,,6.0.1.121,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.122,6.0.1.122,false
,,,,,,,,,,,,,apac,,,,6.0.1.122,,
,,,,,,,,,,,,,should_update,,,,6.0.1.122,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.123,6.0.1.123,false
,,,,,,,,,,,,,apac,,,,6.0.1.123,,
,,,,,,,,,,,,,should_update,,,,6.0.1.123,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.124,6.0.1.124,false
,,,,,,,,,,,,,apac,,,,6.0.1.124,,
,,,,,,,,,,,,,should_update,,,,6.0.1.124,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.125,6.0.1.125,false
,,,,,,,,,,,,,apac,,,,6.0.1.125,,
,,,,,,,,,,,,,should_update,,,,6.0.1.125,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.126,6.0.1.126,false
,,,,,,,,,,,,,apac,,,,6.0.1.126,,
,,,,,,,,,,,,,should_update,,,,6.0.1.126,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.127,6.0.1.127,false
,,,,,,,,,,,,,apac,,,,6.0.1.127,,
,,,,,,,,,,,,,should_update,,,,6.0.1.127,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.128,6.0.1.128,false
,,,,,,,,,,,,,apac,,,,6.0.1.128,,
,,,,,,,,,,,,,should_update,,,,6.0.1.128,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.129,6.0.1.129,false
,,,,,,,,,,,,,apac,,,,6.0.1.129,,
,,,,,,,,,,,,,should_update,,,,6.0.1.129,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.130,6.0.1.130,false
,,,,,,,,,,,,,apac,,,,6.0.1.130,,
,,,,,,,,,,,,,should_update,,,,6.0.1.130,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.131,6.0.1.131,false
,,,,,,,,,,,,,apac,,,,6.0.1.131,,
,,,,,,,,,,,,,should_update,,,,6.0.1.131,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.132,6.0.1.132,false
,,,,,,,,,,,,,apac,,,,6.0.1.132,,
,,,,,,,,,,,,,should_update,,,,6.0.1.132,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.133,6.0.1.133,false
,,,,,,,,,,,,,apac,,,,6.0.1.133,,
,,,,,,,,,,,,,should_update,,,,6.0.1.133,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.134,6.0.1.134,false
,,,,,,,,,,,,,apac,,,,6.0.1.134,,
,,,,,,,,,,,,,should_update,,,,6.0.1.134,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.135,6.0.1.135,false
,,,,,,,,,,,,,apac,,,,6.0.1.135,,
,,,,,,,,,,,,,should_update,,,,6.0.1.135,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.136,6.0.1.136,false
,,,,,,,,,,,,,apac,,,,6.0.1.136,,
,,,,,,,,,,,,,should_update,,,,6.0.1.136,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.137,6.0.1.137,false
,,,,,,,,,,,,,apac,,,,6.0.1.137,,
,,,,,,,,,,,,,should_update,,,,6.0.1.137,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.138,6.0.1.138,false
,,,,,,,,,,,,,apac,,,,6.0.1.138,,
,,,,,,,,,,,,,should_update,,,,6.0.1.138,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.139,6.0.1.139,false
,,,,,,,,,,,,,apac,,,,6.0.1.139,,
,,,,,,,,,,,,,should_update,,,,6.0.1.139,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.140,6.0.1.140,false
,,,,,,,,,,,,,apac,,,,6.0.1.140,,
,,,,,,,,,,,,,should_update,,,,6.0.1.140,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.141,6.0.1.141,false
,,,,,,,,,,,,,apac,,,,6.0.1.141,,
,,,,,,,,,,,,,should_update,,,,6.0.1.141,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.142,6.0.1.142,false
,,,,,,,,,,,,,apac,,,,6.0.1.142,,
,,,,,,,,,,,,,should_update,,,,6.0.1.142,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.143,6.0.1.143,false
,,,,,,,,,,,,,apac,,,,6.0.1.143,,
,,,,,,,,,,,,,should_update,,,,6.0.1.143,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.144,6.0.1.144,false
,,,,,,,,,,,,,apac,,,,6.0.1.144,,
,,,,,,,,,,,,,should_update,,,,6.0.1.144,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.145,6.0.1.145,false
,,,,,,,,,,,,,apac,,,,6.0.1.145,,
,,,,,,,,,,,,,should_update,,,,6.0.1.145,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.146,6.0.1.146,false
,,,,,,,,,,,,,apac,,,,6.0.1.146,,
,,,,,,,,,,,,,should_update,,,,6.0.1.146,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.147,6.0.1.147,false
,,,,,,,,,,,,,apac,,,,6.0.1.147,,
,,,,,,,,,,,,,should_update,,,,6.0.1.147,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.148,6.0.1.148,false
,,,,,,,,,,,,,apac,,,,6.0.1.148,,
,,,,,,,,,,,,,should_update,,,,6.0.1.148,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.149,6.0.1.149,false
,,,,,,,,,,,,,apac,,,,6.0.1.149,,
,,,,,,,,,,,,,should_update,,,,6.0.1.149,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.150,6.0.1.150,false
,,,,,,,,,,,,,apac,,,,6.0.1.150,,
,,,,,,,,,,,,,should_update,,,,6.0.1.150,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.151,6.0.1.151,false
,,,,,,,,,,,,,apac,,,,6.0.1.151,,
,,,,,,,,,,,,,should_update,,,,6.0.1.151,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.152,6.0.1.152,false
,,,,,,,,,,,,,apac,,,,6.0.1.152,,
,,,,,,,,,,,,,should_update,,,,6.0.1.152,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.153,6.0.1.153,false
,,,,,,,,,,,,,apac,,,,6.0.1.153,,
,,,,,,,,,,,,,should_update,,,,6.0.1.153,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.154,6.0.1.154,false
,,,,,,,,,,,,,apac,,,,6.0.1.154,,
,,,,,,,,,,,,,should_update,,,,6.0.1.154,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.155,6.0.1.155,false
,,,,,,,,,,,,,apac,,,,6.0.1.155,,
,,,,,,,,,,,,,should_update,,,,6.0.1.155,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.156,6.0.1.156,false
,,,,,,,,,,,,,apac,,,,6.0.1.156,,
,,,,,,,,,,,,,should_update,,,,6.0.1.156,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.157,6.0.1.157,false
,,,,,,,,,,,,,apac,,,,6.0.1.157,,
,,,,,,,,,,,,,should_update,,,,6.0.1.157,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.158,6.0.1.158,false
,,,,,,,,,,,,,apac,,,,6.0.1.158,,
,,,,,,,,,,,,,should_update,,,,6.0.1.158,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.159,6.0.1.159,false
,,,,,,,,,,,,,apac,,,,6.0.1.159,,
,,,,,,,,,,,,,should_update,,,,6.0.1.159,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.160,6.0.1.160,false
,,,,,,,,,,,,,apac,,,,6.0.1.160,,
,,,,,,,,,,,,,should_update,,,,6.0.1.160,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.161,6.0.1.161,false
,,,,,,,,,,,,,apac,,,,6.0.1.161,,
,,,,,,,,,,,,,should_update,,,,6.0.1.161,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.162,6.0.1.162,false
,,,,,,,,,,,,,apac,,,,6.0.1.162,,
,,,,,,,,,,,,,should_update,,,,6.0.1.162,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.163,6.0.1.163,false
,,,,,,,,,,,,,apac,,,,6.0.1.163,,
,,,,,,,,,,,,,should_update,,,,6.0.1.163,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.164,6.0.1.164,false
,,,,,,,,,,,,,apac,,,,6.0.1.164,,
,,,,,,,,,,,,,should_update,,,,6.0.1.164,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.165,6.0.1.165,false
,,,,,,,,,,,,,apac,,,,6.0.1.165,,
,,,,,,,,,,,,,should_update,,,,6.0.1.165,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.166,6.0.1.166,false
,,,,,,,,,,,,,apac,,,,6.0.1.166,,
,,,,,,,,,,,,,should_update,,,,6.0.1.166,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.167,6.0.1.167,false
,,,,,,,,,,,,,apac,,,,6.0.1.167,,
,,,,,,,,,,,,,should_update,,,,6.0.1.167,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.168,6.0.1.168,false
,,,,,,,,,,,,,apac,,,,6.0.1.168,,
,,,,,,,,,,,,,should_update,,,,6.0.1.168,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.169,6.0.1.169,false
,,,,,,,,,,,,,apac,,,,6.0.1.169,,
,,,,,,,,,,,,,should_update,,,,6.0.1.169,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.170,6.0.1.170,false
,,,,,,,,,,,,,apac,,,,6.0.1.170,,
,,,,,,,,,,,,,should_update,,,,6.0.1.170,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.171,6.0.1.171,false
,,,,,,,,,,,,,apac,,,,6.0.1.171,,
,,,,,,,,,,,,,should_update,,,,6.0.1.171,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.172,6.0.1.172,false
,,,,,,,,,,,,,apac,,,,6.0.1.172,,
,,,,,,,,,,,,,should_update,,,,6.0.1.172,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.173,6.0.1.173,false
,,,,,,,,,,,,,apac,,,,6.0.1.173,,
,,,,,,,,,,,,,should_update,,,,6.0.1.173,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.174,6.0.1.174,false
,,,,,,,,,,,,,apac,,,,6.0.1.174,,
,,,,,,,,,,,,,should_update,,,,6.0.1.174,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.175,6.0.1.175,false
,,,,,,,,,,,,,apac,,,,6.0.1.175,,
,,,,,,,,,,,,,should_update,,,,6.0.1.175,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.176,6.0.1.176,false
,,,,,,,,,,,,,apac,,,,6.0.1.176,,
,,,,,,,,,,,,,should_update,,,,6.0.1.176,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.177,6.0.1.177,false
,,,,,,,,,,,,,apac,,,,6.0.1.177,,
,,,,,,,,,,,,,should_update,,,,6.0.1.177,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.178,6.0.1.178,false
,,,,,,,,,,,,,apac,,,,6.0.1.178,,
,,,,,,,,,,,,,should_update,,,,6.0.1.178,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.179,6.0.1.179,false
,,,,,,,,,,,,,apac,,,,6.0.1.179,,
,,,,,,,,,,,,,should_update,,,,6.0.1.179,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.180,6.0.1.180,false
,,,,,,,,,,,,,apac,,,,6.0.1.180,,
,,,,,,,,,,,,,should_update,,,,6.0.1.180,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.181,6.0.1.181,false
,,,,,,,,,,,,,apac,,,,6.0.1.181,,
,,,,,,,,,,,,,should_update,,,,6.0.1.181,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.182,6.0.1.182,false
,,,,,,,,,,,,,apac,,,,6.0.1.182,,
,,,,,,,,,,,,,should_update,,,,6.0.1.182,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.183,6.0.1.183,false
,,,,,,,,,,,,,apac,,,,6.0.1.183,,
,,,,,,,,,,,,,should_update,,,,6.0.1.183,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.184,6.0.1.184,false
,,,,,,,,,,,,,apac,,,,6.0.1.184,,
,,,,,,,,,,,,,should_update,,,,6.0.1.184,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.185,6.0.1.185,false
,,,,,,,,,,,,,apac,,,,6.0.1.185,,
,,,,,,,,,,,,,should_update,,,,6.0.1.185,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.186,6.0.1.186,false
,,,,,,,,,,,,,apac,,,,6.0.1.186,,
,,,,,,,,,,,,,should_update,,,,6.0.1.186,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.187,6.0.1.187,false
,,,,,,,,,,,,,apac,,,,6.0.1.187,,
,,,,,,,,,,,,,should_update,,,,6.0.1.187,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.188,6.0.1.188,false
,,,,,,,,,,,,,apac,,,,6.0.1.188,,
,,,,,,,,,,,,,should_update,,,,6.0.1.188,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.189,6.0.1.189,false
,,,,,,,,,,,,,apac,,,,6.0.1.189,,
,,,,,,,,,,,,,should_update,,,,6.0.1.189,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.190,6.0.1.190,false
,,,,,,,,,,,,,apac,,,,6.0.1.190,,
,,,,,,,,,,,,,should_update,,,,6.0.1.190,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.191,6.0.1.191,false
,,,,,,,,,,,,,apac,,,,6.0.1.191,,
,,,,,,,,,,,,,should_update,,,,6.0.1.191,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.192,6.0.1.192,false
,,,,,,,,,,,,,apac,,,,6.0.1.192,,
,,,,,,,,,,,,,should_update,,,,6.0.1.192,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.193,6.0.1.193,false
,,,,,,,,,,,,,apac,,,,6.0.1.193,,
,,,,,,,,,,,,,should_update,,,,6.0.1.193,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.194,6.0.1.194,false
,,,,,,,,,,,,,apac,,,,6.0.1.194,,
,,,,,,,,,,,,,should_update,,,,6.0.1.194,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.195,6.0.1.195,false
,,,,,,,,,,,,,apac,,,,6.0.1.195,,
,,,,,,,,,,,,,should_update,,,,6.0.1.195,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.196,6.0.1.196,false
,,,,,,,,,,,,,apac,,,,6.0.1.196,,
,,,,,,,,,,,,,should_update,,,,6.0.1.196,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.197,6.0.1.197,false
,,,,,,,,,,,,,apac,,,,6.0.1.197,,
,,,,,,,,,,,,,should_update,,,,6.0.1.197,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.198,6.0.1.198,false
,,,,,,,,,,,,,apac,,,,6.0.1.198,,
,,,,,,,,,,,,,should_update,,,,6.0.1.198,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.199,6.0.1.199,false
,,,,,,,,,,,,,apac,,,,6.0.1.199,,
,,,,,,,,,,,,,should_update,,,,6.0.1.199,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.200,6.0.1.200,false
,,,,,,,,,,,,,apac,,,,6.0.1.200,,
,,,,,,,,,,,,,should_update,,,,6.0.1.200,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.201,6.0.1.201,false
,,,,,,,,,,,,,apac,,,,6.0.1.201,,
,,,,,,,,,,,,,should_update,,,,6.0.1.201,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.1.202,6.0.1.202,false
